id,product_id,quantity,subtotal,transaction_date
15121,14,1,56.49,2025-03-08T22:35:00
15122,19,1,182.49,2025-03-08T22:35:00
15123,12,2,393.8,2025-03-08T22:35:00
15124,9,2,105.5,2025-03-08T07:19:00
15125,1,3,187.32,2025-03-08T07:19:00
15126,13,3,269.19,2025-03-08T07:19:00
15127,3,3,332.52,2025-03-08T07:19:00
15128,10,3,330.81,2025-03-08T07:59:00
15129,17,2,370.86,2025-03-08T07:59:00
15130,13,1,89.73,2025-03-08T07:59:00
15131,17,3,556.29,2025-03-08T14:48:00
15132,13,3,269.19,2025-03-08T14:48:00
15133,15,2,273.96,2025-03-08T14:48:00
15134,9,3,158.25,2025-03-08T14:48:00
15135,16,1,188.75,2025-03-08T14:48:00
15136,6,2,209.2,2025-03-08T16:26:00
15137,13,3,269.19,2025-03-08T16:26:00
15138,3,3,332.52,2025-03-08T07:00:00
15139,12,1,196.9,2025-03-08T07:00:00
15140,3,2,221.68,2025-03-08T08:51:00
15141,9,2,105.5,2025-03-08T08:51:00
15142,7,3,262.41,2025-03-08T08:51:00
15143,5,1,128.68,2025-03-08T15:28:00
15144,10,3,330.81,2025-03-08T15:28:00
15145,6,3,313.8,2025-03-08T15:28:00
15146,13,2,179.46,2025-03-08T17:08:00
15147,20,1,104.86,2025-03-08T06:26:00
15148,15,3,410.94,2025-03-08T06:52:00
15149,19,2,364.98,2025-03-08T06:52:00
15150,16,1,188.75,2025-03-08T06:52:00
15151,4,1,118.25,2025-03-08T06:52:00
15152,5,3,386.04,2025-03-08T09:30:00
15153,7,2,174.94,2025-03-08T09:30:00
15154,10,2,220.54,2025-03-08T12:49:00
15155,15,2,273.96,2025-03-08T12:49:00
15156,4,2,236.5,2025-03-08T12:49:00
15157,17,1,185.43,2025-03-08T12:49:00
15158,3,1,110.84,2025-03-08T12:49:00
15159,2,3,174.66,2025-03-08T15:50:00
15160,1,1,62.44,2025-03-08T15:50:00
15161,11,2,115.04,2025-03-08T15:50:00
15162,13,3,269.19,2025-03-08T07:43:00
15163,20,2,209.72,2025-03-08T07:43:00
15164,19,2,364.98,2025-03-08T07:43:00
15165,7,3,262.41,2025-03-08T15:01:00
15166,10,1,110.27,2025-03-08T15:01:00
15167,12,2,393.8,2025-03-08T11:27:00
15168,18,2,318.94,2025-03-08T11:27:00
15169,19,2,364.98,2025-03-08T11:27:00
15170,1,3,187.32,2025-03-08T09:45:00
15171,18,1,159.47,2025-03-08T09:45:00
15172,4,2,236.5,2025-03-08T09:45:00
15173,4,3,354.75,2025-03-08T12:24:00
15174,12,3,590.7,2025-03-08T12:24:00
15175,10,3,330.81,2025-03-08T12:24:00
15176,5,1,128.68,2025-03-08T12:24:00
15177,8,1,107.09,2025-03-08T15:54:00
15178,11,3,172.56,2025-03-08T19:32:00
15179,12,1,196.9,2025-03-08T19:32:00
15180,20,1,104.86,2025-03-08T19:32:00
15181,5,3,386.04,2025-03-08T19:32:00
15182,13,2,179.46,2025-03-08T07:01:00
15183,17,2,370.86,2025-03-08T07:01:00
15184,9,2,105.5,2025-03-08T19:01:00
15185,18,1,159.47,2025-03-08T19:01:00
15186,12,3,590.7,2025-03-08T19:01:00
15187,5,3,386.04,2025-03-08T06:20:00
15188,7,3,262.41,2025-03-08T06:20:00
15189,15,3,410.94,2025-03-08T09:20:00
15190,7,3,262.41,2025-03-08T09:20:00
15191,5,1,128.68,2025-03-08T09:20:00
15192,12,2,393.8,2025-03-08T09:20:00
15193,17,2,370.86,2025-03-08T09:20:00
15194,1,3,187.32,2025-03-08T09:13:00
15195,10,1,110.27,2025-03-08T09:13:00
15196,5,1,128.68,2025-03-08T09:13:00
15197,8,1,107.09,2025-03-08T09:13:00
15198,15,2,273.96,2025-03-08T22:11:00
15199,16,2,377.5,2025-03-08T22:11:00
15200,2,3,174.66,2025-03-08T22:11:00
15201,9,2,105.5,2025-03-08T22:11:00
15202,6,2,209.2,2025-03-08T22:11:00
15203,11,2,115.04,2025-03-08T18:57:00
15204,7,3,262.41,2025-03-08T18:57:00
15205,10,1,110.27,2025-03-08T18:57:00
15206,18,1,159.47,2025-03-08T18:57:00
15207,1,1,62.44,2025-03-08T18:57:00
15208,1,2,124.88,2025-03-08T11:40:00
15209,17,2,370.86,2025-03-08T11:40:00
15210,7,1,87.47,2025-03-08T11:40:00
15211,4,1,118.25,2025-03-08T11:40:00
15212,16,3,566.25,2025-03-08T14:54:00
15213,5,1,128.68,2025-03-08T14:54:00
15214,3,2,221.68,2025-03-08T14:54:00
15215,13,1,89.73,2025-03-08T14:54:00
15216,10,1,110.27,2025-03-08T14:54:00
15217,18,3,478.41,2025-03-08T22:05:00
15218,3,1,110.84,2025-03-08T18:33:00
15219,14,2,112.98,2025-03-08T18:33:00
15220,11,1,57.52,2025-03-08T18:33:00
15221,18,1,159.47,2025-03-08T16:06:00
15222,3,3,332.52,2025-03-08T16:06:00
15223,6,1,104.6,2025-03-08T16:06:00
15224,11,2,115.04,2025-03-08T16:06:00
15225,13,1,89.73,2025-03-08T16:06:00
15226,17,1,185.43,2025-03-08T17:37:00
15227,1,1,62.44,2025-03-08T17:37:00
15228,5,2,257.36,2025-03-08T17:37:00
15229,15,2,273.96,2025-03-08T17:56:00
15230,18,1,159.47,2025-03-08T17:56:00
15231,4,1,118.25,2025-03-08T19:08:00
15232,17,2,370.86,2025-03-08T19:08:00
15233,14,3,169.47,2025-03-08T19:08:00
15234,7,1,87.47,2025-03-08T19:08:00
15235,2,2,116.44,2025-03-08T11:36:00
15236,6,1,104.6,2025-03-08T11:36:00
15237,9,1,52.75,2025-03-08T09:25:00
15238,10,2,220.54,2025-03-08T09:25:00
15239,14,1,56.49,2025-03-08T09:25:00
15240,8,1,107.09,2025-03-08T19:56:00
15241,17,1,185.43,2025-03-08T19:56:00
15242,19,2,364.98,2025-03-08T10:10:00
15243,6,3,313.8,2025-03-08T10:10:00
15244,14,1,56.49,2025-03-08T10:10:00
15245,7,2,174.94,2025-03-08T06:19:00
15246,5,2,257.36,2025-03-08T06:19:00
15247,10,3,330.81,2025-03-08T06:19:00
15248,18,3,478.41,2025-03-08T06:19:00
15249,17,1,185.43,2025-03-08T19:20:00
15250,9,1,52.75,2025-03-08T19:20:00
15251,2,2,116.44,2025-03-08T19:20:00
15252,15,2,273.96,2025-03-08T20:25:00
15253,2,3,174.66,2025-03-08T20:25:00
15254,1,2,124.88,2025-03-08T20:25:00
15255,9,1,52.75,2025-03-08T20:25:00
15256,15,2,273.96,2025-03-08T12:18:00
15257,20,2,209.72,2025-03-08T12:18:00
15258,9,3,158.25,2025-03-08T12:18:00
15259,16,2,377.5,2025-03-08T12:18:00
15260,18,1,159.47,2025-03-08T18:38:00
15261,20,1,104.86,2025-03-08T18:38:00
15262,12,1,196.9,2025-03-08T18:38:00
15263,19,2,364.98,2025-03-08T16:38:00
15264,1,1,62.44,2025-03-08T16:38:00
15265,14,3,169.47,2025-03-08T16:38:00
15266,7,1,87.47,2025-03-08T16:38:00
15267,3,3,332.52,2025-03-08T16:38:00
15268,7,1,87.47,2025-03-08T17:32:00
15269,14,1,56.49,2025-03-08T17:32:00
15270,1,3,187.32,2025-03-08T17:32:00
15271,15,2,273.96,2025-03-08T17:32:00
15272,18,1,159.47,2025-03-08T15:23:00
15273,9,1,52.75,2025-03-08T15:23:00
15274,17,3,556.29,2025-03-08T15:23:00
15275,2,2,116.44,2025-03-08T15:23:00
15276,3,1,110.84,2025-03-08T15:23:00
15277,19,3,547.47,2025-03-08T20:45:00
15278,2,3,174.66,2025-03-08T20:45:00
15279,12,1,196.9,2025-03-08T20:45:00
15280,18,1,159.47,2025-03-08T20:45:00
15281,3,2,221.68,2025-03-08T20:45:00
15282,3,2,221.68,2025-03-08T20:00:00
15283,11,3,172.56,2025-03-08T20:00:00
15284,19,2,364.98,2025-03-08T20:00:00
15285,15,2,273.96,2025-03-08T10:10:00
15286,20,1,104.86,2025-03-08T10:10:00
15287,11,2,115.04,2025-03-08T10:10:00
15288,4,2,236.5,2025-03-08T10:10:00
15289,7,2,174.94,2025-03-08T22:34:00
15290,20,3,314.58,2025-03-08T22:34:00
15291,19,3,547.47,2025-03-08T22:34:00
15292,12,3,590.7,2025-03-08T22:34:00
15293,5,2,257.36,2025-03-08T21:07:00
15294,17,2,370.86,2025-03-08T21:07:00
15295,20,2,209.72,2025-03-08T21:07:00
15296,16,1,188.75,2025-03-08T21:07:00
15297,10,2,220.54,2025-03-08T13:49:00
15298,14,1,56.49,2025-03-08T13:49:00
15299,5,3,386.04,2025-03-08T13:49:00
15300,1,2,124.88,2025-03-08T13:49:00
15301,15,3,410.94,2025-03-08T13:49:00
15302,20,1,104.86,2025-03-08T18:14:00
15303,12,1,196.9,2025-03-08T11:37:00
15304,20,1,104.86,2025-03-08T11:37:00
15305,18,3,478.41,2025-03-08T11:37:00
15306,15,3,410.94,2025-03-08T11:37:00
15307,14,1,56.49,2025-03-08T21:48:00
15308,19,3,547.47,2025-03-08T21:48:00
15309,2,1,58.22,2025-03-08T21:48:00
15310,10,2,220.54,2025-03-08T21:48:00
15311,9,1,52.75,2025-03-08T10:25:00
15312,1,1,62.44,2025-03-08T08:48:00
15313,10,2,220.54,2025-03-08T17:18:00
15314,4,3,354.75,2025-03-08T18:01:00
15315,14,3,169.47,2025-03-08T11:24:00
15316,5,2,257.36,2025-03-08T22:03:00
15317,3,2,221.68,2025-03-08T22:03:00
15318,12,2,393.8,2025-03-08T22:03:00
15319,20,1,104.86,2025-03-08T07:29:00
15320,5,1,128.68,2025-03-08T07:29:00
15321,7,2,174.94,2025-03-08T07:29:00
15322,1,2,124.88,2025-03-08T07:29:00
15323,6,2,209.2,2025-03-08T09:56:00
15324,12,3,590.7,2025-03-08T09:56:00
15325,15,1,136.98,2025-03-08T09:56:00
15326,11,2,115.04,2025-03-08T20:47:00
15327,13,3,269.19,2025-03-08T20:47:00
15328,1,1,62.44,2025-03-08T10:50:00
15329,17,1,185.43,2025-03-08T10:50:00
15330,16,1,188.75,2025-03-08T10:50:00
15331,3,3,332.52,2025-03-08T18:36:00
15332,8,1,107.09,2025-03-08T18:36:00
15333,1,2,124.88,2025-03-08T18:36:00
15334,12,2,393.8,2025-03-08T18:36:00
15335,18,3,478.41,2025-03-08T18:36:00
15336,16,1,188.75,2025-03-08T18:28:00
15337,1,3,187.32,2025-03-08T14:01:00
15338,15,3,410.94,2025-03-08T14:01:00
15339,4,3,354.75,2025-03-08T19:39:00
15340,14,3,169.47,2025-03-08T19:39:00
15341,15,3,410.94,2025-03-08T15:41:00
15342,12,2,393.8,2025-03-09T16:49:00
15343,3,3,332.52,2025-03-09T16:49:00
15344,5,3,386.04,2025-03-09T16:49:00
15345,14,1,56.49,2025-03-09T16:49:00
15346,1,2,124.88,2025-03-09T19:28:00
15347,11,2,115.04,2025-03-09T19:28:00
15348,9,3,158.25,2025-03-09T09:03:00
15349,17,3,556.29,2025-03-09T13:02:00
15350,5,1,128.68,2025-03-09T13:02:00
15351,6,2,209.2,2025-03-09T16:37:00
15352,13,2,179.46,2025-03-09T16:37:00
15353,2,2,116.44,2025-03-09T19:39:00
15354,17,2,370.86,2025-03-09T19:39:00
15355,18,2,318.94,2025-03-09T19:25:00
15356,3,2,221.68,2025-03-09T19:25:00
15357,5,2,257.36,2025-03-09T07:27:00
15358,2,3,174.66,2025-03-09T07:27:00
15359,18,3,478.41,2025-03-09T07:27:00
15360,19,2,364.98,2025-03-09T09:39:00
15361,6,1,104.6,2025-03-09T18:01:00
15362,11,3,172.56,2025-03-09T18:01:00
15363,3,2,221.68,2025-03-09T18:01:00
15364,5,2,257.36,2025-03-09T18:01:00
15365,10,3,330.81,2025-03-09T14:57:00
15366,12,1,196.9,2025-03-09T14:57:00
15367,14,2,112.98,2025-03-09T14:57:00
15368,18,3,478.41,2025-03-09T19:19:00
15369,19,2,364.98,2025-03-09T19:19:00
15370,7,2,174.94,2025-03-09T19:19:00
15371,9,2,105.5,2025-03-09T19:19:00
15372,20,3,314.58,2025-03-09T19:19:00
15373,8,1,107.09,2025-03-09T17:14:00
15374,2,1,58.22,2025-03-09T17:14:00
15375,18,1,159.47,2025-03-09T17:14:00
15376,12,2,393.8,2025-03-09T17:14:00
15377,1,1,62.44,2025-03-09T11:51:00
15378,14,2,112.98,2025-03-09T11:51:00
15379,4,3,354.75,2025-03-09T11:51:00
15380,7,3,262.41,2025-03-09T11:51:00
15381,13,2,179.46,2025-03-09T11:51:00
15382,8,1,107.09,2025-03-09T13:01:00
15383,5,1,128.68,2025-03-09T11:02:00
15384,2,3,174.66,2025-03-09T11:02:00
15385,14,3,169.47,2025-03-09T18:15:00
15386,11,1,57.52,2025-03-09T18:15:00
15387,5,1,128.68,2025-03-09T18:15:00
15388,8,2,214.18,2025-03-09T18:15:00
15389,3,3,332.52,2025-03-09T18:15:00
15390,10,3,330.81,2025-03-09T13:35:00
15391,2,1,58.22,2025-03-09T13:35:00
15392,8,2,214.18,2025-03-09T13:35:00
15393,9,2,105.5,2025-03-09T14:15:00
15394,4,2,236.5,2025-03-09T14:15:00
15395,7,1,87.47,2025-03-09T14:15:00
15396,20,2,209.72,2025-03-09T14:15:00
15397,6,3,313.8,2025-03-09T14:15:00
15398,3,1,110.84,2025-03-09T10:43:00
15399,17,2,370.86,2025-03-09T10:43:00
15400,3,2,221.68,2025-03-09T18:06:00
15401,18,3,478.41,2025-03-09T18:06:00
15402,6,2,209.2,2025-03-09T18:06:00
15403,16,2,377.5,2025-03-09T18:06:00
15404,1,3,187.32,2025-03-09T18:06:00
15405,16,2,377.5,2025-03-09T20:14:00
15406,11,1,57.52,2025-03-09T20:14:00
15407,1,1,62.44,2025-03-09T20:14:00
15408,19,1,182.49,2025-03-09T20:14:00
15409,15,1,136.98,2025-03-09T20:14:00
15410,6,1,104.6,2025-03-09T07:28:00
15411,2,2,116.44,2025-03-09T07:28:00
15412,7,1,87.47,2025-03-09T06:39:00
15413,20,2,209.72,2025-03-09T06:39:00
15414,16,1,188.75,2025-03-09T06:39:00
15415,9,2,105.5,2025-03-09T06:39:00
15416,8,3,321.27,2025-03-09T06:39:00
15417,14,1,56.49,2025-03-09T14:50:00
15418,1,2,124.88,2025-03-09T14:50:00
15419,8,3,321.27,2025-03-09T15:15:00
15420,11,3,172.56,2025-03-09T15:15:00
15421,2,3,174.66,2025-03-09T15:15:00
15422,3,1,110.84,2025-03-09T21:35:00
15423,6,2,209.2,2025-03-09T22:20:00
15424,17,1,185.43,2025-03-09T22:20:00
15425,7,1,87.47,2025-03-09T22:20:00
15426,10,2,220.54,2025-03-09T22:20:00
15427,11,2,115.04,2025-03-09T22:24:00
15428,4,1,118.25,2025-03-09T22:24:00
15429,20,1,104.86,2025-03-09T09:51:00
15430,11,3,172.56,2025-03-09T09:51:00
15431,12,2,393.8,2025-03-09T17:50:00
15432,18,1,159.47,2025-03-09T17:50:00
15433,20,1,104.86,2025-03-09T17:50:00
15434,4,3,354.75,2025-03-09T10:12:00
15435,20,3,314.58,2025-03-09T10:12:00
15436,8,2,214.18,2025-03-09T10:12:00
15437,19,3,547.47,2025-03-09T10:12:00
15438,7,3,262.41,2025-03-09T10:12:00
15439,20,2,209.72,2025-03-09T06:24:00
15440,15,1,136.98,2025-03-09T06:24:00
15441,16,1,188.75,2025-03-09T06:24:00
15442,12,3,590.7,2025-03-09T06:24:00
15443,9,2,105.5,2025-03-09T22:34:00
15444,15,2,273.96,2025-03-09T22:34:00
15445,2,2,116.44,2025-03-09T22:34:00
15446,18,1,159.47,2025-03-09T22:34:00
15447,7,1,87.47,2025-03-09T22:34:00
15448,3,2,221.68,2025-03-09T14:16:00
15449,10,1,110.27,2025-03-09T21:10:00
15450,1,3,187.32,2025-03-09T21:10:00
15451,17,3,556.29,2025-03-09T06:25:00
15452,16,3,566.25,2025-03-09T06:25:00
15453,16,3,566.25,2025-03-09T19:18:00
15454,18,2,318.94,2025-03-09T06:39:00
15455,17,1,185.43,2025-03-09T06:39:00
15456,10,1,110.27,2025-03-09T21:42:00
15457,15,1,136.98,2025-03-09T21:42:00
15458,8,1,107.09,2025-03-09T10:54:00
15459,9,3,158.25,2025-03-09T18:18:00
15460,20,1,104.86,2025-03-09T18:18:00
15461,15,1,136.98,2025-03-09T18:18:00
15462,19,1,182.49,2025-03-09T18:18:00
15463,9,1,52.75,2025-03-09T07:15:00
15464,10,2,220.54,2025-03-09T07:06:00
15465,16,2,377.5,2025-03-09T07:06:00
15466,13,3,269.19,2025-03-09T07:06:00
15467,18,1,159.47,2025-03-09T07:06:00
15468,8,3,321.27,2025-03-09T21:11:00
15469,1,3,187.32,2025-03-09T21:11:00
15470,15,3,410.94,2025-03-09T21:11:00
15471,20,3,314.58,2025-03-09T21:11:00
15472,18,1,159.47,2025-03-09T09:53:00
15473,16,2,377.5,2025-03-09T09:53:00
15474,19,3,547.47,2025-03-09T18:30:00
15475,8,1,107.09,2025-03-09T18:30:00
15476,1,2,124.88,2025-03-09T18:30:00
15477,12,2,393.8,2025-03-09T18:30:00
15478,9,2,105.5,2025-03-09T09:24:00
15479,13,3,269.19,2025-03-09T09:24:00
15480,15,3,410.94,2025-03-09T09:24:00
15481,1,1,62.44,2025-03-09T09:24:00
15482,5,1,128.68,2025-03-09T13:21:00
15483,4,2,236.5,2025-03-09T13:21:00
15484,10,3,330.81,2025-03-09T10:44:00
15485,20,2,209.72,2025-03-09T14:54:00
15486,5,2,257.36,2025-03-09T14:54:00
15487,7,2,174.94,2025-03-09T21:20:00
15488,2,3,174.66,2025-03-09T21:20:00
15489,5,1,128.68,2025-03-09T20:24:00
15490,3,2,221.68,2025-03-09T20:24:00
15491,11,3,172.56,2025-03-09T20:24:00
15492,12,2,393.8,2025-03-09T20:24:00
15493,1,1,62.44,2025-03-09T12:32:00
15494,9,3,158.25,2025-03-09T12:32:00
15495,6,2,209.2,2025-03-09T12:32:00
15496,13,1,89.73,2025-03-09T12:32:00
15497,20,2,209.72,2025-03-09T12:32:00
15498,10,2,220.54,2025-03-09T18:17:00
15499,5,3,386.04,2025-03-09T15:32:00
15500,8,2,214.18,2025-03-09T15:32:00
15501,10,3,330.81,2025-03-09T10:37:00
15502,15,3,410.94,2025-03-09T14:56:00
15503,3,2,221.68,2025-03-09T14:56:00
15504,1,2,124.88,2025-03-09T14:56:00
15505,7,3,262.41,2025-03-09T14:56:00
15506,10,3,330.81,2025-03-09T14:56:00
15507,13,1,89.73,2025-03-09T11:51:00
15508,20,3,314.58,2025-03-09T11:51:00
15509,7,3,262.41,2025-03-09T11:51:00
15510,19,3,547.47,2025-03-09T15:32:00
15511,13,1,89.73,2025-03-09T08:23:00
15512,1,2,124.88,2025-03-09T08:23:00
15513,19,3,547.47,2025-03-09T18:09:00
15514,17,1,185.43,2025-03-09T18:09:00
15515,16,3,566.25,2025-03-09T14:55:00
15516,15,1,136.98,2025-03-09T14:55:00
15517,18,3,478.41,2025-03-09T14:55:00
15518,20,3,314.58,2025-03-09T12:43:00
15519,7,2,174.94,2025-03-09T12:43:00
15520,1,2,124.88,2025-03-09T12:43:00
15521,11,2,115.04,2025-03-09T12:43:00
15522,9,1,52.75,2025-03-09T12:43:00
15523,3,3,332.52,2025-03-09T10:03:00
15524,7,3,262.41,2025-03-09T14:09:00
15525,19,2,364.98,2025-03-09T10:00:00
15526,15,3,410.94,2025-03-09T10:00:00
15527,20,1,104.86,2025-03-09T10:00:00
15528,10,1,110.27,2025-03-09T10:00:00
15529,12,1,196.9,2025-03-09T19:48:00
15530,6,2,209.2,2025-03-09T19:48:00
15531,16,3,566.25,2025-03-09T22:05:00
15532,6,2,209.2,2025-03-09T22:05:00
15533,13,2,179.46,2025-03-09T22:05:00
15534,20,1,104.86,2025-03-09T13:05:00
15535,15,1,136.98,2025-03-09T13:05:00
15536,16,1,188.75,2025-03-09T13:05:00
15537,15,1,136.98,2025-03-10T07:15:00
15538,3,3,332.52,2025-03-10T07:15:00
15539,5,1,128.68,2025-03-10T07:15:00
15540,7,2,174.94,2025-03-10T07:15:00
15541,10,2,220.54,2025-03-10T07:15:00
15542,20,3,314.58,2025-03-10T08:14:00
15543,14,3,169.47,2025-03-10T08:14:00
15544,12,2,393.8,2025-03-10T08:14:00
15545,19,3,547.47,2025-03-10T17:03:00
15546,6,2,209.2,2025-03-10T17:03:00
15547,2,2,116.44,2025-03-10T17:03:00
15548,10,1,110.27,2025-03-10T17:03:00
15549,11,2,115.04,2025-03-10T17:03:00
15550,13,1,89.73,2025-03-10T16:34:00
15551,14,3,169.47,2025-03-10T16:34:00
15552,15,2,273.96,2025-03-10T16:34:00
15553,4,3,354.75,2025-03-10T06:06:00
15554,20,3,314.58,2025-03-10T06:06:00
15555,2,2,116.44,2025-03-10T06:06:00
15556,13,3,269.19,2025-03-10T19:56:00
15557,16,3,566.25,2025-03-10T14:13:00
15558,19,1,182.49,2025-03-10T14:13:00
15559,10,2,220.54,2025-03-10T14:13:00
15560,20,2,209.72,2025-03-10T14:13:00
15561,2,1,58.22,2025-03-10T14:13:00
15562,15,1,136.98,2025-03-10T21:54:00
15563,11,2,115.04,2025-03-10T21:54:00
15564,1,3,187.32,2025-03-10T18:09:00
15565,10,1,110.27,2025-03-10T18:09:00
15566,18,2,318.94,2025-03-10T18:09:00
15567,20,2,209.72,2025-03-10T18:09:00
15568,16,1,188.75,2025-03-10T18:09:00
15569,10,3,330.81,2025-03-10T22:59:00
15570,19,1,182.49,2025-03-10T22:59:00
15571,2,2,116.44,2025-03-10T22:59:00
15572,9,2,105.5,2025-03-10T22:59:00
15573,3,2,221.68,2025-03-10T07:36:00
15574,14,3,169.47,2025-03-10T07:36:00
15575,19,3,547.47,2025-03-10T09:18:00
15576,18,1,159.47,2025-03-10T09:18:00
15577,9,2,105.5,2025-03-10T07:29:00
15578,5,1,128.68,2025-03-10T07:29:00
15579,3,2,221.68,2025-03-10T07:29:00
15580,2,1,58.22,2025-03-10T07:29:00
15581,17,1,185.43,2025-03-10T07:29:00
15582,2,3,174.66,2025-03-10T11:53:00
15583,20,1,104.86,2025-03-10T21:24:00
15584,19,1,182.49,2025-03-10T21:24:00
15585,12,3,590.7,2025-03-10T21:24:00
15586,14,2,112.98,2025-03-10T21:54:00
15587,9,1,52.75,2025-03-10T21:54:00
15588,6,1,104.6,2025-03-10T11:43:00
15589,7,2,174.94,2025-03-10T11:43:00
15590,5,3,386.04,2025-03-10T11:43:00
15591,2,3,174.66,2025-03-10T11:43:00
15592,10,2,220.54,2025-03-10T11:43:00
15593,5,3,386.04,2025-03-10T20:16:00
15594,1,1,62.44,2025-03-10T20:16:00
15595,6,3,313.8,2025-03-10T20:16:00
15596,19,3,547.47,2025-03-10T20:16:00
15597,13,1,89.73,2025-03-10T20:16:00
15598,13,3,269.19,2025-03-10T18:07:00
15599,5,3,386.04,2025-03-10T18:07:00
15600,9,2,105.5,2025-03-10T18:07:00
15601,12,1,196.9,2025-03-10T18:46:00
15602,15,3,410.94,2025-03-10T18:46:00
15603,12,2,393.8,2025-03-10T06:49:00
15604,2,2,116.44,2025-03-10T06:49:00
15605,10,2,220.54,2025-03-10T06:49:00
15606,11,1,57.52,2025-03-10T06:49:00
15607,4,1,118.25,2025-03-10T06:49:00
15608,19,1,182.49,2025-03-10T11:09:00
15609,5,3,386.04,2025-03-10T09:21:00
15610,14,2,112.98,2025-03-10T19:56:00
15611,11,2,115.04,2025-03-10T07:39:00
15612,17,3,556.29,2025-03-10T07:39:00
15613,9,2,105.5,2025-03-10T07:39:00
15614,2,3,174.66,2025-03-10T19:43:00
15615,9,2,105.5,2025-03-10T19:43:00
15616,10,2,220.54,2025-03-10T13:31:00
15617,14,3,169.47,2025-03-10T13:31:00
15618,11,2,115.04,2025-03-10T13:31:00
15619,4,3,354.75,2025-03-10T13:31:00
15620,17,2,370.86,2025-03-10T09:23:00
15621,3,2,221.68,2025-03-10T09:23:00
15622,1,2,124.88,2025-03-10T21:52:00
15623,2,2,116.44,2025-03-10T21:52:00
15624,20,1,104.86,2025-03-10T21:52:00
15625,8,3,321.27,2025-03-10T21:52:00
15626,4,3,354.75,2025-03-10T16:47:00
15627,11,2,115.04,2025-03-10T14:34:00
15628,17,3,556.29,2025-03-10T11:18:00
15629,3,1,110.84,2025-03-10T11:18:00
15630,15,3,410.94,2025-03-10T11:18:00
15631,8,1,107.09,2025-03-10T11:18:00
15632,4,3,354.75,2025-03-10T18:00:00
15633,12,2,393.8,2025-03-10T11:00:00
15634,1,2,124.88,2025-03-10T11:00:00
15635,19,1,182.49,2025-03-10T11:00:00
15636,13,3,269.19,2025-03-10T16:08:00
15637,3,1,110.84,2025-03-10T16:08:00
15638,17,2,370.86,2025-03-10T16:08:00
15639,11,2,115.04,2025-03-10T20:45:00
15640,12,3,590.7,2025-03-10T08:55:00
15641,19,1,182.49,2025-03-10T08:55:00
15642,10,3,330.81,2025-03-10T08:55:00
15643,4,3,354.75,2025-03-10T17:11:00
15644,11,3,172.56,2025-03-10T17:11:00
15645,9,1,52.75,2025-03-10T17:11:00
15646,18,2,318.94,2025-03-10T11:04:00
15647,1,3,187.32,2025-03-10T11:04:00
15648,17,2,370.86,2025-03-10T07:04:00
15649,20,3,314.58,2025-03-10T07:04:00
15650,12,3,590.7,2025-03-10T07:04:00
15651,20,2,209.72,2025-03-10T21:21:00
15652,18,2,318.94,2025-03-10T21:21:00
15653,8,3,321.27,2025-03-10T21:21:00
15654,16,3,566.25,2025-03-10T15:47:00
15655,20,1,104.86,2025-03-10T15:47:00
15656,7,2,174.94,2025-03-10T15:47:00
15657,18,3,478.41,2025-03-10T17:57:00
15658,2,2,116.44,2025-03-10T17:57:00
15659,15,3,410.94,2025-03-10T17:57:00
15660,13,3,269.19,2025-03-10T17:57:00
15661,17,2,370.86,2025-03-10T18:16:00
15662,6,1,104.6,2025-03-10T18:16:00
15663,3,2,221.68,2025-03-10T18:16:00
15664,8,2,214.18,2025-03-10T18:16:00
15665,13,1,89.73,2025-03-10T18:16:00
15666,8,2,214.18,2025-03-10T08:28:00
15667,18,2,318.94,2025-03-10T08:28:00
15668,9,1,52.75,2025-03-10T08:28:00
15669,3,2,221.68,2025-03-10T07:59:00
15670,17,3,556.29,2025-03-10T07:59:00
15671,18,3,478.41,2025-03-10T07:59:00
15672,15,3,410.94,2025-03-10T07:59:00
15673,5,2,257.36,2025-03-10T07:59:00
15674,20,1,104.86,2025-03-10T22:20:00
15675,18,3,478.41,2025-03-10T14:24:00
15676,15,1,136.98,2025-03-10T14:24:00
15677,15,1,136.98,2025-03-10T10:14:00
15678,13,3,269.19,2025-03-10T10:14:00
15679,7,3,262.41,2025-03-10T10:14:00
15680,4,2,236.5,2025-03-10T12:46:00
15681,12,2,393.8,2025-03-10T12:46:00
15682,13,1,89.73,2025-03-10T12:46:00
15683,8,3,321.27,2025-03-10T12:46:00
15684,18,1,159.47,2025-03-10T15:26:00
15685,15,3,410.94,2025-03-10T15:26:00
15686,11,3,172.56,2025-03-10T19:33:00
15687,15,3,410.94,2025-03-10T21:44:00
15688,12,2,393.8,2025-03-10T21:44:00
15689,1,3,187.32,2025-03-10T21:44:00
15690,2,1,58.22,2025-03-10T15:27:00
15691,12,1,196.9,2025-03-10T15:27:00
15692,20,1,104.86,2025-03-10T15:27:00
15693,5,3,386.04,2025-03-10T15:27:00
15694,18,3,478.41,2025-03-10T15:27:00
15695,3,2,221.68,2025-03-10T13:52:00
15696,1,2,124.88,2025-03-10T13:52:00
15697,12,3,590.7,2025-03-10T13:52:00
15698,1,3,187.32,2025-03-10T16:50:00
15699,15,1,136.98,2025-03-10T16:50:00
15700,17,1,185.43,2025-03-10T19:28:00
15701,12,2,393.8,2025-03-10T19:28:00
15702,7,1,87.47,2025-03-10T19:28:00
