id,created_at,total_amount,items_count
5834,2025-03-17T15:25:00,1463.34,11
5835,2025-03-17T13:36:00,641.7,4
5836,2025-03-17T07:19:00,670.17,7
5837,2025-03-17T20:57:00,1265.81,9
5838,2025-03-17T22:33:00,1064.13,9
5839,2025-03-17T11:26:00,748.38,4
5840,2025-03-17T09:01:00,997.44,6
5841,2025-03-17T17:02:00,451.41,3
5842,2025-03-17T08:40:00,158.58,1
5843,2025-03-17T09:38:00,1211.79,11
5844,2025-03-17T15:57:00,858.65,7
5845,2025-03-17T19:03:00,1513.62,12
5846,2025-03-17T19:40:00,376.71,3
5847,2025-03-17T06:26:00,1057.34,8
5848,2025-03-17T11:42:00,670.96,4
5849,2025-03-18T16:33:00,1928.61,13
5850,2025-03-18T19:06:00,82.72,1
5851,2025-03-18T12:15:00,468.15,6
5852,2025-03-18T15:56:00,645.33,5
5853,2025-03-18T20:25:00,1587.98,12
5854,2025-03-18T07:42:00,592.32,6
5855,2025-03-18T14:23:00,754.25,7
5856,2025-03-18T22:14:00,962.61,8
5857,2025-03-18T21:45:00,590.28,6
5858,2025-03-18T08:00:00,1041.17,7
5859,2025-03-18T22:48:00,800.82,10
5860,2025-03-18T11:55:00,1531.2,10
5861,2025-03-18T12:15:00,461.74,5
5862,2025-03-18T21:27:00,772.79,8
5863,2025-03-18T09:10:00,1100.34,11
5864,2025-03-18T12:34:00,594.87,7
5865,2025-03-18T12:10:00,742.4,6
5866,2025-03-18T07:11:00,834.32,8
5867,2025-03-18T14:20:00,729.72,6
5868,2025-03-18T19:27:00,336.2,4
5869,2025-03-18T06:37:00,315.64,2
5870,2025-03-18T13:57:00,966.48,9
5871,2025-03-18T21:49:00,136.24,1
5872,2025-03-18T06:26:00,1740.89,11
5873,2025-03-18T16:06:00,176.66,2
5874,2025-03-18T08:57:00,149.92,1
5875,2025-03-18T06:22:00,412.87,3
5876,2025-03-18T06:29:00,452.06,6
5877,2025-03-18T07:03:00,230.26,2
5878,2025-03-18T18:22:00,409.8,4
5879,2025-03-18T18:54:00,1878.94,13
5880,2025-03-18T07:38:00,294.44,2
5881,2025-03-18T21:42:00,485.27,5
5882,2025-03-18T16:58:00,1121.66,8
5883,2025-03-18T11:44:00,586.82,3
5884,2025-03-18T12:14:00,411.87,5
5885,2025-03-18T08:27:00,859.92,8
5886,2025-03-18T20:04:00,374.96,2
5887,2025-03-18T09:02:00,176.06,2
5888,2025-03-18T12:45:00,222.6,3
5889,2025-03-18T07:14:00,919.25,7
5890,2025-03-18T12:52:00,142.06,1
5891,2025-03-18T20:48:00,113.5,1
5892,2025-03-18T20:54:00,937.28,8
5893,2025-03-18T20:50:00,237.66,3
5894,2025-03-18T07:40:00,1124.37,9
5895,2025-03-18T20:35:00,125.41,1
5896,2025-03-18T17:21:00,1376.62,11
5897,2025-03-18T16:01:00,556.31,7
5898,2025-03-18T16:46:00,880.46,6
5899,2025-03-18T15:03:00,1013.94,9
5900,2025-03-18T06:17:00,559.37,5
5901,2025-03-18T20:57:00,555.96,3
5902,2025-03-18T22:01:00,863.31,10
5903,2025-03-18T19:02:00,81.82,1
5904,2025-03-18T13:05:00,1518.86,11
5905,2025-03-18T16:44:00,414.0,3
5906,2025-03-18T22:10:00,1199.16,10
5907,2025-03-18T20:31:00,635.92,5
5908,2025-03-18T08:41:00,274.76,3
5909,2025-03-18T16:29:00,819.33,8
5910,2025-03-18T20:10:00,1297.05,9
5911,2025-03-18T11:42:00,529.13,4
5912,2025-03-18T22:17:00,698.36,4
5913,2025-03-18T07:12:00,320.28,3
5914,2025-03-18T10:04:00,1155.32,9
5915,2025-03-18T07:25:00,1111.51,7
5916,2025-03-18T12:45:00,1228.68,9
5917,2025-03-18T10:55:00,544.23,3
5918,2025-03-18T19:55:00,489.83,4
5919,2025-03-18T06:37:00,536.15,4
5920,2025-03-18T19:02:00,1150.82,8
5921,2025-03-18T09:41:00,1343.19,11
5922,2025-03-18T10:53:00,316.98,2
5923,2025-03-18T22:38:00,479.51,5
5924,2025-03-18T11:56:00,864.59,6
5925,2025-03-18T15:45:00,353.36,4
5926,2025-03-18T08:05:00,824.54,7
5927,2025-03-19T11:28:00,679.75,7
5928,2025-03-19T12:11:00,572.96,5
5929,2025-03-19T11:51:00,434.73,3
5930,2025-03-19T09:33:00,493.32,3
5931,2025-03-19T13:03:00,65.81,1
5932,2025-03-19T06:37:00,304.28,2
5933,2025-03-19T14:46:00,349.04,4
5934,2025-03-19T19:38:00,987.6,8
5935,2025-03-19T17:53:00,1170.81,8
5936,2025-03-19T16:53:00,573.84,3
5937,2025-03-19T22:29:00,673.83,4
5938,2025-03-19T12:36:00,722.81,7
5939,2025-03-19T22:22:00,1181.16,7
5940,2025-03-19T08:45:00,864.01,9
5941,2025-03-19T18:30:00,1341.89,8
5942,2025-03-19T06:48:00,1058.24,10
5943,2025-03-19T10:04:00,640.41,6
5944,2025-03-19T10:35:00,293.68,2
5945,2025-03-19T07:58:00,925.1,8
5946,2025-03-19T07:15:00,1319.21,9
5947,2025-03-19T15:26:00,112.54,2
5948,2025-03-19T14:58:00,803.33,9
5949,2025-03-19T06:41:00,318.41,3
5950,2025-03-19T16:10:00,1478.02,11
5951,2025-03-19T22:18:00,595.11,5
5952,2025-03-19T08:55:00,1049.81,7
5953,2025-03-19T12:54:00,82.24,1
5954,2025-03-19T22:02:00,1677.85,10
5955,2025-03-19T10:54:00,1161.18,10
5956,2025-03-19T09:38:00,842.7,5
5957,2025-03-19T14:10:00,1128.0,8
5958,2025-03-19T21:11:00,387.44,4
5959,2025-03-19T15:14:00,895.7,7
5960,2025-03-19T13:51:00,2087.34,14
5961,2025-03-19T15:08:00,376.5,3
5962,2025-03-19T21:59:00,666.09,7
5963,2025-03-19T18:20:00,1007.61,8
5964,2025-03-19T06:09:00,264.42,2
5965,2025-03-19T17:32:00,1319.18,8
5966,2025-03-19T06:04:00,1403.58,13
5967,2025-03-19T18:36:00,1124.28,9
5968,2025-03-19T13:41:00,1428.07,13
5969,2025-03-19T09:38:00,1098.65,12
5970,2025-03-19T07:12:00,1528.02,12
5971,2025-03-19T17:32:00,1658.08,11
5972,2025-03-19T17:17:00,1363.75,11
5973,2025-03-19T20:21:00,187.16,1
5974,2025-03-19T08:54:00,491.58,3
5975,2025-03-19T08:24:00,462.34,5
5976,2025-03-19T10:02:00,814.14,8
5977,2025-03-19T22:33:00,913.05,8
5978,2025-03-19T18:46:00,632.92,4
5979,2025-03-19T21:30:00,1179.93,8
5980,2025-03-19T20:12:00,658.71,5
5981,2025-03-19T20:09:00,1228.62,10
5982,2025-03-19T14:21:00,627.29,5
5983,2025-03-19T07:59:00,359.45,3
5984,2025-03-19T13:59:00,1787.15,11
5985,2025-03-19T06:35:00,714.55,6
5986,2025-03-19T20:39:00,741.79,5
5987,2025-03-19T09:39:00,1027.48,7
5988,2025-03-19T20:56:00,517.94,4
5989,2025-03-19T18:10:00,102.5,2
5990,2025-03-19T06:10:00,1443.84,10
5991,2025-03-19T15:09:00,1296.15,10
5992,2025-03-19T06:43:00,986.85,7
5993,2025-03-19T11:37:00,753.46,5
5994,2025-03-19T22:11:00,395.18,4
5995,2025-03-19T09:24:00,1259.77,9
5996,2025-03-19T13:57:00,1161.94,7
5997,2025-03-19T11:28:00,303.62,2
5998,2025-03-19T12:20:00,911.82,8
5999,2025-03-19T16:22:00,1497.29,11
6000,2025-03-19T10:38:00,947.38,10
6001,2025-03-19T07:34:00,315.81,3
6002,2025-03-19T13:54:00,126.46,1
6003,2025-03-19T11:07:00,761.8,8
6004,2025-03-19T09:30:00,1104.11,9
6005,2025-03-19T21:23:00,1543.07,10
6006,2025-03-19T16:24:00,1272.01,9
6007,2025-03-20T11:06:00,165.9,3
6008,2025-03-20T16:08:00,148.58,2
6009,2025-03-20T07:30:00,669.54,9
6010,2025-03-20T13:13:00,658.85,7
6011,2025-03-20T22:55:00,768.63,5
6012,2025-03-20T15:50:00,573.18,3
6013,2025-03-20T11:55:00,321.64,2
6014,2025-03-20T10:52:00,1195.77,12
6015,2025-03-20T20:43:00,576.82,4
6016,2025-03-20T13:20:00,1091.15,8
6017,2025-03-20T14:18:00,1061.07,10
6018,2025-03-20T08:13:00,215.64,2
6019,2025-03-20T13:26:00,891.4,6
6020,2025-03-20T20:29:00,599.86,7
6021,2025-03-20T17:52:00,923.32,6
6022,2025-03-20T08:03:00,735.89,8
6023,2025-03-20T12:34:00,106.08,1
6024,2025-03-20T19:15:00,94.38,1
6025,2025-03-20T06:08:00,572.84,3
6026,2025-03-20T18:22:00,881.97,7
6027,2025-03-20T10:03:00,143.24,1
6028,2025-03-20T21:26:00,924.97,8
6029,2025-03-20T12:04:00,1113.02,11
6030,2025-03-20T07:35:00,1012.75,10
6031,2025-03-20T11:42:00,115.8,2
6032,2025-03-20T13:52:00,391.23,3
6033,2025-03-20T12:43:00,1246.45,11
6034,2025-03-20T10:22:00,1595.19,9
6035,2025-03-20T11:06:00,342.9,3
6036,2025-03-20T22:18:00,282.88,2
6037,2025-03-20T10:00:00,198.45,1
6038,2025-03-20T09:24:00,704.38,8
6039,2025-03-20T08:40:00,611.24,7
6040,2025-03-20T11:49:00,667.7,5
6041,2025-03-20T10:51:00,672.93,4
6042,2025-03-20T06:17:00,377.13,2
6043,2025-03-20T17:07:00,299.59,2
6044,2025-03-20T09:53:00,1764.4,11
6045,2025-03-20T07:26:00,365.62,3
6046,2025-03-20T10:34:00,1012.99,7
6047,2025-03-20T18:23:00,447.28,4
6048,2025-03-20T08:35:00,308.38,2
6049,2025-03-20T10:39:00,282.06,3
6050,2025-03-20T09:22:00,996.07,8
6051,2025-03-20T16:19:00,305.56,4
6052,2025-03-20T21:18:00,1133.42,9
6053,2025-03-20T22:57:00,982.57,6
6054,2025-03-20T20:55:00,241.28,3
6055,2025-03-20T16:26:00,429.06,5
6056,2025-03-20T19:34:00,1251.87,9
6057,2025-03-20T18:22:00,369.42,4
6058,2025-03-20T09:05:00,1408.02,11
6059,2025-03-20T13:13:00,1319.85,10
6060,2025-03-20T06:53:00,750.95,8
6061,2025-03-20T17:14:00,1303.8,11
6062,2025-03-20T20:20:00,315.31,3
6063,2025-03-20T09:58:00,873.63,7
6064,2025-03-20T16:59:00,318.0,4
6065,2025-03-20T09:33:00,413.34,4
6066,2025-03-20T14:26:00,765.48,5
6067,2025-03-20T21:17:00,437.53,3
6068,2025-03-21T07:27:00,112.97,1
6069,2025-03-21T08:13:00,838.39,8
6070,2025-03-21T20:58:00,1029.36,10
6071,2025-03-21T14:57:00,455.42,4
6072,2025-03-21T21:14:00,136.42,2
6073,2025-03-21T16:41:00,744.65,7
6074,2025-03-21T09:53:00,83.41,1
6075,2025-03-21T08:03:00,742.06,8
6076,2025-03-21T10:56:00,711.2,5
6077,2025-03-21T21:37:00,424.41,3
6078,2025-03-21T21:38:00,361.23,3
6079,2025-03-21T21:51:00,702.18,8
6080,2025-03-21T07:02:00,359.7,3
6081,2025-03-21T14:34:00,536.3,4
6082,2025-03-21T14:10:00,76.15,1
6083,2025-03-21T11:08:00,607.12,6
6084,2025-03-21T22:45:00,1112.07,9
6085,2025-03-21T21:00:00,1018.52,10
6086,2025-03-21T22:56:00,946.43,6
6087,2025-03-21T17:55:00,196.65,3
6088,2025-03-21T06:43:00,1066.75,8
6089,2025-03-21T20:53:00,562.8,3
6090,2025-03-21T12:08:00,338.26,3
6091,2025-03-21T06:22:00,902.94,6
6092,2025-03-21T20:35:00,999.91,7
6093,2025-03-21T15:36:00,831.78,5
6094,2025-03-21T10:36:00,623.71,4
6095,2025-03-21T10:30:00,921.92,7
6096,2025-03-21T06:13:00,1221.45,8
6097,2025-03-21T14:48:00,1630.97,12
6098,2025-03-21T07:03:00,1313.57,10
6099,2025-03-21T11:41:00,693.7,5
6100,2025-03-21T13:13:00,1154.08,7
6101,2025-03-21T10:28:00,377.09,5
6102,2025-03-21T19:45:00,710.32,6
6103,2025-03-21T18:43:00,921.6,8
6104,2025-03-21T11:55:00,691.37,5
6105,2025-03-21T14:00:00,572.68,6
6106,2025-03-21T21:53:00,331.78,5
6107,2025-03-21T18:48:00,426.4,4
6108,2025-03-21T20:21:00,729.95,6
6109,2025-03-21T16:47:00,1313.71,9
6110,2025-03-21T12:30:00,920.64,7
6111,2025-03-21T15:27:00,70.03,1
6112,2025-03-21T18:51:00,1062.66,8
6113,2025-03-21T15:07:00,215.1,3
6114,2025-03-21T09:04:00,629.01,5
6115,2025-03-21T10:02:00,595.19,4
6116,2025-03-21T11:53:00,877.3,7
6117,2025-03-21T11:30:00,1636.17,10
6118,2025-03-21T22:20:00,116.46,1
6119,2025-03-21T22:18:00,800.5,8
6120,2025-03-21T17:40:00,561.72,3
6121,2025-03-21T06:45:00,608.48,4
6122,2025-03-21T19:40:00,1681.81,13
6123,2025-03-21T18:43:00,1034.95,10
6124,2025-03-21T17:37:00,1068.24,9
6125,2025-03-21T17:15:00,480.49,5
6126,2025-03-21T19:47:00,164.64,1
6127,2025-03-21T22:19:00,1242.11,9
6128,2025-03-21T06:11:00,389.96,2
6129,2025-03-21T14:02:00,797.78,5
6130,2025-03-21T15:41:00,448.26,3
6131,2025-03-21T13:09:00,240.81,3
6132,2025-03-21T10:48:00,335.06,2
6133,2025-03-21T13:00:00,698.87,7
6134,2025-03-21T14:47:00,1222.12,9
6135,2025-03-21T13:30:00,286.53,3
6136,2025-03-21T22:19:00,440.98,4
6137,2025-03-21T06:58:00,102.81,1
6138,2025-03-21T16:31:00,488.82,4
6139,2025-03-21T10:25:00,240.62,2
6140,2025-03-21T06:19:00,1042.97,10
6141,2025-03-21T09:37:00,1587.25,10
6142,2025-03-21T16:52:00,1126.97,8
6143,2025-03-21T08:23:00,1330.26,11
6144,2025-03-21T17:10:00,177.42,1
6145,2025-03-21T15:33:00,1176.52,10
6146,2025-03-22T18:50:00,1132.32,10
6147,2025-03-22T18:00:00,779.64,5
6148,2025-03-22T09:32:00,920.13,6
6149,2025-03-22T21:44:00,926.92,8
6150,2025-03-22T10:38:00,159.23,2
6151,2025-03-22T11:40:00,462.7,4
6152,2025-03-22T21:06:00,772.73,6
6153,2025-03-22T17:09:00,608.53,5
6154,2025-03-22T06:59:00,381.03,3
6155,2025-03-22T10:49:00,794.1,8
6156,2025-03-22T09:13:00,1522.57,13
6157,2025-03-22T17:40:00,906.54,7
6158,2025-03-22T21:42:00,1699.32,10
6159,2025-03-22T16:41:00,756.47,7
6160,2025-03-22T07:19:00,117.26,2
6161,2025-03-22T08:22:00,171.15,1
6162,2025-03-22T16:37:00,350.4,4
6163,2025-03-22T21:32:00,1261.59,7
6164,2025-03-22T19:35:00,480.38,4
6165,2025-03-22T09:27:00,845.93,10
6166,2025-03-22T09:45:00,1427.2,10
6167,2025-03-22T07:37:00,1073.29,9
6168,2025-03-22T17:49:00,868.8,7
6169,2025-03-22T08:40:00,1041.49,7
6170,2025-03-22T19:57:00,189.8,2
6171,2025-03-22T19:48:00,202.72,2
6172,2025-03-22T20:25:00,442.32,3
6173,2025-03-22T17:26:00,1417.31,10
6174,2025-03-22T07:19:00,164.86,2
6175,2025-03-22T16:42:00,1143.74,8
6176,2025-03-22T07:57:00,957.8,7
6177,2025-03-22T20:23:00,1429.14,10
6178,2025-03-22T22:49:00,497.82,4
6179,2025-03-22T11:08:00,319.02,3
6180,2025-03-22T16:53:00,417.79,3
6181,2025-03-22T21:29:00,428.45,3
6182,2025-03-22T19:17:00,1227.74,10
6183,2025-03-22T11:33:00,430.86,4
6184,2025-03-22T09:59:00,976.6,6
6185,2025-03-22T08:09:00,1414.53,10
6186,2025-03-22T09:04:00,602.92,6
6187,2025-03-22T07:28:00,188.64,3
6188,2025-03-22T11:54:00,647.0,5
6189,2025-03-22T17:35:00,1232.62,8
6190,2025-03-22T14:10:00,687.26,6
6191,2025-03-22T13:53:00,380.98,4
6192,2025-03-22T11:19:00,520.56,3
6193,2025-03-22T15:27:00,568.14,5
6194,2025-03-22T13:09:00,444.63,5
6195,2025-03-22T17:45:00,356.76,3
6196,2025-03-22T21:35:00,302.97,3
6197,2025-03-22T17:55:00,1020.21,8
6198,2025-03-22T09:45:00,457.22,4
6199,2025-03-22T07:32:00,876.69,8
6200,2025-03-22T10:43:00,1236.62,8
6201,2025-03-22T21:39:00,173.1,2
6202,2025-03-22T17:45:00,746.55,6
6203,2025-03-22T12:24:00,319.88,3
6204,2025-03-22T06:56:00,572.95,5
6205,2025-03-22T11:58:00,1188.24,9
6206,2025-03-22T11:12:00,691.12,7
6207,2025-03-22T15:53:00,908.13,7
6208,2025-03-22T09:09:00,324.51,3
6209,2025-03-22T16:01:00,396.96,4
6210,2025-03-22T16:35:00,1546.83,11
6211,2025-03-22T10:05:00,921.38,7
6212,2025-03-22T18:10:00,1646.96,12
6213,2025-03-22T11:04:00,650.68,4
6214,2025-03-22T13:43:00,633.24,5
6215,2025-03-22T17:11:00,1035.06,8
6216,2025-03-22T06:19:00,233.03,3
6217,2025-03-22T14:01:00,539.13,3
6218,2025-03-22T11:18:00,722.45,6
6219,2025-03-22T10:40:00,778.59,5
6220,2025-03-22T15:44:00,1037.46,7
6221,2025-03-22T21:58:00,452.74,3
6222,2025-03-23T09:16:00,1070.01,11
6223,2025-03-23T11:34:00,356.43,4
6224,2025-03-23T20:59:00,823.2,7
6225,2025-03-23T16:17:00,916.8,7
6226,2025-03-23T18:02:00,1087.08,10
6227,2025-03-23T22:41:00,305.26,3
6228,2025-03-23T10:35:00,406.8,5
6229,2025-03-23T20:05:00,1105.22,8
6230,2025-03-23T16:49:00,1107.09,9
6231,2025-03-23T18:52:00,1308.36,10
6232,2025-03-23T16:47:00,629.04,6
6233,2025-03-23T20:41:00,450.97,5
6234,2025-03-23T17:28:00,397.92,3
6235,2025-03-23T19:50:00,487.47,3
6236,2025-03-23T16:41:00,877.74,6
6237,2025-03-23T10:38:00,382.47,3
6238,2025-03-23T16:27:00,641.2,6
6239,2025-03-23T20:36:00,136.76,1
6240,2025-03-23T08:28:00,792.26,7
6241,2025-03-23T19:12:00,856.1,6
6242,2025-03-23T07:06:00,1203.74,9
6243,2025-03-23T06:55:00,528.52,4
6244,2025-03-23T18:41:00,470.5,5
6245,2025-03-23T13:53:00,1447.84,10
6246,2025-03-23T18:18:00,853.32,6
6247,2025-03-23T20:18:00,550.08,3
6248,2025-03-23T10:32:00,538.29,3
6249,2025-03-23T14:40:00,533.62,6
6250,2025-03-23T17:56:00,899.69,7
6251,2025-03-23T13:15:00,364.44,3
6252,2025-03-23T22:53:00,167.73,1
6253,2025-03-23T15:16:00,598.41,3
6254,2025-03-23T22:53:00,959.74,7
6255,2025-03-23T15:55:00,882.2,6
6256,2025-03-23T20:25:00,830.78,8
6257,2025-03-23T19:01:00,576.57,6
6258,2025-03-23T10:03:00,603.09,7
6259,2025-03-23T12:07:00,107.03,1
6260,2025-03-23T15:25:00,286.62,3
6261,2025-03-23T11:48:00,1011.95,6
6262,2025-03-23T11:26:00,285.42,3
6263,2025-03-23T18:41:00,1186.76,10
6264,2025-03-23T22:25:00,630.24,4
6265,2025-03-23T10:05:00,663.45,6
6266,2025-03-23T08:07:00,1092.9,10
6267,2025-03-23T08:25:00,281.35,3
6268,2025-03-23T18:14:00,1045.1,7
6269,2025-03-23T18:54:00,572.78,5
6270,2025-03-23T21:26:00,480.06,4
6271,2025-03-23T14:25:00,458.77,3
6272,2025-03-23T13:27:00,856.2,7
6273,2025-03-23T08:24:00,468.84,4
6274,2025-03-23T22:13:00,875.62,6
6275,2025-03-23T11:33:00,784.07,8
6276,2025-03-24T08:32:00,966.28,7
6277,2025-03-24T14:39:00,319.32,2
6278,2025-03-24T11:21:00,1433.3,11
6279,2025-03-24T19:36:00,799.62,8
6280,2025-03-24T22:30:00,318.36,2
6281,2025-03-24T16:53:00,1003.11,7
6282,2025-03-24T17:45:00,1029.17,7
6283,2025-03-24T11:54:00,944.67,7
6284,2025-03-24T11:49:00,528.45,4
6285,2025-03-24T09:00:00,117.06,2
6286,2025-03-24T10:23:00,1019.15,10
6287,2025-03-24T22:52:00,908.41,8
6288,2025-03-24T18:42:00,166.11,2
6289,2025-03-24T18:05:00,744.38,5
6290,2025-03-24T07:07:00,1114.79,8
6291,2025-03-24T19:38:00,898.9,8
6292,2025-03-24T18:40:00,741.31,6
6293,2025-03-24T20:14:00,700.71,9
6294,2025-03-24T20:16:00,873.7,6
6295,2025-03-24T06:55:00,223.74,3
6296,2025-03-24T06:25:00,603.72,7
6297,2025-03-24T09:46:00,889.88,6
6298,2025-03-24T08:53:00,1411.38,10
6299,2025-03-24T14:28:00,173.31,3
6300,2025-03-24T10:09:00,780.73,6
6301,2025-03-24T21:50:00,232.29,3
6302,2025-03-24T06:06:00,100.56,1
6303,2025-03-24T17:35:00,495.88,5
6304,2025-03-24T07:20:00,855.12,7
6305,2025-03-24T15:04:00,997.29,8
6306,2025-03-24T08:17:00,342.78,3
6307,2025-03-24T09:10:00,369.64,3
6308,2025-03-24T15:23:00,725.96,4
6309,2025-03-24T16:44:00,890.48,9
6310,2025-03-24T11:52:00,773.58,6
6311,2025-03-24T14:49:00,732.52,6
6312,2025-03-24T15:48:00,814.08,5
6313,2025-03-24T21:11:00,1255.01,9
6314,2025-03-24T09:40:00,878.26,6
6315,2025-03-24T21:26:00,858.93,7
6316,2025-03-24T12:11:00,388.17,3
6317,2025-03-24T13:52:00,718.15,5
6318,2025-03-24T07:04:00,316.31,3
6319,2025-03-24T06:11:00,740.61,5
6320,2025-03-24T19:10:00,801.48,6
6321,2025-03-24T14:51:00,1752.0,11
6322,2025-03-24T22:14:00,1768.31,12
6323,2025-03-24T19:57:00,120.52,2
6324,2025-03-24T15:14:00,1254.6,10
6325,2025-03-24T16:09:00,196.02,3
6326,2025-03-24T19:33:00,1383.47,10
6327,2025-03-24T09:06:00,839.0,10
6328,2025-03-24T09:56:00,110.64,1
6329,2025-03-24T22:23:00,160.2,3
6330,2025-03-24T13:20:00,908.24,8
6331,2025-03-24T15:04:00,1234.67,9
6332,2025-03-24T16:46:00,59.11,1
6333,2025-03-24T06:52:00,252.04,2
6334,2025-03-24T19:24:00,959.82,7
6335,2025-03-24T17:48:00,909.36,7
6336,2025-03-24T18:03:00,319.89,3
6337,2025-03-24T22:11:00,1526.28,12
6338,2025-03-24T17:06:00,1000.88,8
6339,2025-03-24T07:24:00,1002.39,8
6340,2025-03-24T18:29:00,1118.45,9
6341,2025-03-24T06:35:00,1152.61,8
6342,2025-03-24T21:18:00,1234.81,11
6343,2025-03-25T12:34:00,207.7,4
6344,2025-03-25T20:40:00,160.9,1
6345,2025-03-25T15:04:00,556.89,6
6346,2025-03-25T20:55:00,510.79,4
6347,2025-03-25T10:37:00,553.44,3
6348,2025-03-25T21:00:00,808.13,5
6349,2025-03-25T20:35:00,1475.22,12
6350,2025-03-25T14:58:00,395.06,3
6351,2025-03-25T20:51:00,92.75,1
6352,2025-03-25T10:35:00,1748.52,13
6353,2025-03-25T19:55:00,175.64,3
6354,2025-03-25T21:09:00,1219.98,11
6355,2025-03-25T15:11:00,61.78,1
6356,2025-03-25T15:52:00,1567.37,12
6357,2025-03-25T22:48:00,723.72,6
6358,2025-03-25T08:39:00,608.39,4
6359,2025-03-25T19:45:00,1112.62,7
6360,2025-03-25T22:36:00,379.36,2
6361,2025-03-25T16:41:00,399.82,3
6362,2025-03-25T06:19:00,279.48,3
6363,2025-03-25T17:42:00,748.87,5
6364,2025-03-25T07:52:00,64.14,1
6365,2025-03-25T09:24:00,532.49,7
6366,2025-03-25T06:36:00,856.36,9
6367,2025-03-25T18:07:00,336.82,3
6368,2025-03-25T10:28:00,1037.27,8
6369,2025-03-25T06:20:00,2018.51,13
6370,2025-03-25T13:45:00,1458.12,12
6371,2025-03-25T17:43:00,284.05,3
6372,2025-03-25T08:32:00,643.69,5
6373,2025-03-25T08:57:00,1492.18,9
6374,2025-03-25T17:21:00,280.85,2
6375,2025-03-25T20:06:00,1443.98,9
6376,2025-03-25T11:00:00,1195.46,9
6377,2025-03-25T09:51:00,1219.43,10
6378,2025-03-25T15:45:00,883.24,8
6379,2025-03-25T21:01:00,1019.09,7
6380,2025-03-25T15:58:00,479.27,4
6381,2025-03-25T22:43:00,1110.64,11
6382,2025-03-25T17:33:00,1246.76,8
6383,2025-03-25T21:15:00,847.92,10
6384,2025-03-25T19:54:00,486.83,5
6385,2025-03-25T11:46:00,672.96,4
6386,2025-03-25T09:51:00,263.01,3
6387,2025-03-25T10:51:00,272.52,3
6388,2025-03-25T20:53:00,911.06,10
6389,2025-03-25T06:17:00,709.26,6
6390,2025-03-25T11:43:00,1057.65,9
6391,2025-03-25T12:29:00,924.89,8
6392,2025-03-25T19:16:00,763.91,5
6393,2025-03-25T20:55:00,1315.76,8
6394,2025-03-25T09:54:00,575.1,7
6395,2025-03-26T12:14:00,949.84,6
6396,2025-03-26T14:01:00,139.9,2
6397,2025-03-26T14:45:00,582.99,4
6398,2025-03-26T17:38:00,609.08,6
6399,2025-03-26T22:47:00,250.77,4
6400,2025-03-26T09:17:00,1643.12,12
6401,2025-03-26T08:26:00,1356.27,10
6402,2025-03-26T18:12:00,228.14,2
6403,2025-03-26T22:13:00,204.21,3
6404,2025-03-26T07:48:00,1301.02,10
6405,2025-03-26T07:20:00,299.04,4
6406,2025-03-26T13:21:00,520.12,4
6407,2025-03-26T22:16:00,261.21,3
6408,2025-03-26T14:47:00,195.52,1
6409,2025-03-26T17:14:00,596.62,5
6410,2025-03-26T22:11:00,1137.3,8
6411,2025-03-26T17:53:00,476.63,5
6412,2025-03-26T12:02:00,769.42,5
6413,2025-03-26T13:54:00,534.22,5
6414,2025-03-26T07:42:00,1143.01,9
6415,2025-03-26T13:39:00,1192.95,10
6416,2025-03-26T06:40:00,369.3,2
6417,2025-03-26T10:24:00,643.36,7
6418,2025-03-26T22:17:00,1192.55,7
6419,2025-03-26T06:06:00,311.55,3
6420,2025-03-26T16:18:00,804.9,6
6421,2025-03-26T21:33:00,1273.6,10
6422,2025-03-26T19:18:00,170.0,1
6423,2025-03-26T12:57:00,338.78,2
6424,2025-03-26T15:20:00,387.94,2
6425,2025-03-26T19:04:00,138.15,1
6426,2025-03-26T06:21:00,232.86,2
6427,2025-03-26T12:46:00,456.16,5
6428,2025-03-26T06:57:00,1190.65,9
6429,2025-03-26T16:40:00,859.59,7
6430,2025-03-26T19:32:00,1364.56,11
6431,2025-03-26T11:52:00,1047.43,8
6432,2025-03-26T08:53:00,669.78,5
6433,2025-03-26T16:24:00,1403.07,10
6434,2025-03-26T16:29:00,79.17,1
6435,2025-03-26T19:51:00,863.47,8
6436,2025-03-26T10:02:00,783.84,6
6437,2025-03-26T14:01:00,592.78,7
6438,2025-03-26T15:09:00,320.94,4
6439,2025-03-26T07:03:00,593.66,4
6440,2025-03-26T16:29:00,487.58,5
6441,2025-03-26T09:45:00,850.12,7
6442,2025-03-26T13:07:00,1041.68,8
6443,2025-03-26T15:28:00,436.58,5
6444,2025-03-26T21:17:00,643.07,6
6445,2025-03-26T07:52:00,572.88,5
6446,2025-03-26T13:01:00,241.8,3
6447,2025-03-26T06:51:00,1475.09,11
6448,2025-03-26T19:50:00,158.12,2
6449,2025-03-26T19:44:00,934.7,8
6450,2025-03-26T15:03:00,668.47,6
6451,2025-03-26T16:10:00,1152.65,9
6452,2025-03-26T18:53:00,1570.42,11
6453,2025-03-26T21:43:00,1524.25,10
6454,2025-03-26T13:09:00,975.14,7
6455,2025-03-26T15:02:00,263.9,4
6456,2025-03-26T09:01:00,1019.61,8
6457,2025-03-26T09:42:00,888.24,8
6458,2025-03-26T06:34:00,241.65,2
6459,2025-03-26T22:35:00,984.62,8
6460,2025-03-26T08:20:00,702.95,6
