id,created_at,total_amount,customer_age,customer_gender,store_location
7141,2025-03-09T07:44:46,366.82,28,Female,Region 6
15355,2025-05-26T08:35:36,98.96,15,Male,Region 3
476,2025-01-05T18:14:11,445.4,67,Other,Region 4
6372,2025-03-02T07:50:50,207.86,29,Other,Region 5
5508,2025-02-22T13:44:39,613.89,22,Female,Region 2
10959,2025-04-15T15:09:57,628.98,19,Other,Region 6
11128,2025-04-16T21:46:21,129.6,38,Other,Region 4
13077,2025-05-04T20:48:01,1193.0,35,Other,Region 7
6625,2025-03-05T18:20:37,680.15,24,Male,Region 3
11865,2025-04-23T22:39:43,1163.57,16,Male,Region 3
2705,2025-01-26T12:30:05,1658.92,49,Male,Region 4
13771,2025-05-10T20:20:29,1610.28,26,Male,Region 3
7658,2025-03-14T20:56:59,2375.92,39,Other,Region 10
2092,2025-01-20T14:36:40,1347.1,59,Other,Region 10
10196,2025-04-06T15:38:26,302.4,76,Female,Region 7
15633,2025-05-30T12:00:28,1107.3,36,Female,Region 8
442,2025-01-05T13:02:25,1190.02,32,Other,Region 2
6456,2025-03-03T06:11:16,2733.81,77,Female,Region 5
9698,2025-04-02T11:13:55,351.65,56,Other,Region 7
9247,2025-03-29T15:12:11,436.91,64,Other,Region 3
10863,2025-04-14T18:15:07,637.06,46,Female,Region 10
445,2025-01-05T16:00:30,1639.76,68,Female,Region 3
1376,2025-01-13T08:17:45,279.63,42,Female,Region 9
10531,2025-04-10T16:26:37,1990.53,37,Female,Region 6
7023,2025-03-08T15:35:14,578.13,32,Female,Region 10
2224,2025-01-21T08:28:01,2123.32,68,Female,Region 3
14203,2025-05-13T18:39:27,456.29,10,Male,Region 1
7565,2025-03-13T10:28:36,1075.98,79,Other,Region 1
2978,2025-01-29T13:53:44,235.39,33,Female,Region 4
824,2025-01-09T12:30:34,169.08,68,Other,Region 10
4263,2025-02-10T19:48:33,2488.28,22,Female,Region 1
15023,2025-05-23T17:38:55,52.23,47,Female,Region 7
5364,2025-02-21T19:59:29,1287.0,67,Male,Region 4
3468,2025-02-03T06:46:55,457.48,25,Male,Region 8
7450,2025-03-11T12:32:21,108.06,60,Other,Region 3
5356,2025-02-20T08:52:11,504.72,59,Male,Region 5
5530,2025-02-22T12:52:41,355.01,45,Female,Region 1
12472,2025-04-28T08:23:57,2083.96,18,Other,Region 9
14413,2025-05-16T14:55:16,720.8,12,Other,Region 2
14795,2025-05-20T17:00:28,367.64,48,Female,Region 2
4559,2025-02-13T15:21:47,572.09,18,Female,Region 10
12321,2025-04-27T12:32:50,1436.14,10,Male,Region 1
13631,2025-05-08T09:29:32,942.63,75,Male,Region 7
6907,2025-03-07T18:18:15,963.66,68,Male,Region 8
4134,2025-02-09T10:30:10,1846.85,25,Other,Region 9
13680,2025-05-09T16:50:47,488.24,34,Other,Region 10
1342,2025-01-13T08:46:12,1601.7,62,Female,Region 5
7706,2025-03-15T07:21:18,1067.24,52,Male,Region 8
318,2025-01-03T11:59:41,130.72,54,Other,Region 2
12273,2025-04-27T11:24:54,1246.08,36,Other,Region 10
15511,2025-05-28T17:30:11,1006.92,67,Other,Region 6
854,2025-01-09T17:10:50,1328.14,78,Male,Region 8
5734,2025-02-24T07:41:55,496.63,44,Female,Region 2
3674,2025-02-05T13:27:40,1331.63,70,Male,Region 4
10652,2025-04-11T10:12:58,1057.26,18,Male,Region 2
1125,2025-01-11T22:22:43,77.61,59,Male,Region 8
12800,2025-05-01T20:12:30,2040.41,23,Male,Region 9
10679,2025-04-12T07:28:16,189.84,27,Male,Region 1
660,2025-01-06T16:40:09,2485.27,21,Other,Region 4
12358,2025-04-28T15:37:38,1812.26,55,Other,Region 1
509,2025-01-05T10:22:33,869.03,67,Other,Region 6
4052,2025-02-08T21:36:05,972.03,51,Male,Region 5
3267,2025-01-31T13:05:30,184.54,27,Male,Region 8
13750,2025-05-09T11:22:32,67.4,52,Male,Region 7
334,2025-01-03T17:08:22,1660.7,20,Male,Region 2
10180,2025-04-06T10:19:15,699.67,49,Other,Region 7
2497,2025-01-24T08:37:38,996.64,46,Male,Region 6
3909,2025-02-08T08:37:07,926.84,38,Female,Region 9
2069,2025-01-19T15:22:32,686.95,36,Other,Region 8
7759,2025-03-15T06:38:22,1667.85,23,Male,Region 7
10969,2025-04-15T17:09:35,405.48,79,Other,Region 1
1875,2025-01-18T22:15:40,69.64,28,Other,Region 4
9241,2025-03-29T18:07:22,1150.03,22,Other,Region 9
3572,2025-02-04T10:13:33,1443.35,23,Male,Region 9
7620,2025-03-14T08:03:48,1599.82,10,Female,Region 8
11461,2025-04-19T18:52:17,1132.14,22,Other,Region 3
4199,2025-02-10T07:31:40,1886.43,44,Male,Region 10
12565,2025-04-29T07:12:40,1076.3,25,Other,Region 2
6044,2025-02-27T22:09:24,445.69,35,Female,Region 7
2750,2025-01-26T09:20:27,682.94,50,Female,Region 4
9927,2025-04-04T07:23:29,1188.2,40,Other,Region 9
9950,2025-04-04T17:02:25,369.55,49,Male,Region 1
15321,2025-05-26T07:06:02,1967.12,48,Other,Region 10
14958,2025-05-22T09:59:17,1721.11,79,Other,Region 8
15548,2025-05-29T11:03:21,965.36,29,Male,Region 2
12744,2025-04-30T16:09:54,1117.68,24,Male,Region 10
13424,2025-05-06T12:42:01,849.11,65,Female,Region 8
2684,2025-01-26T13:37:13,1276.21,45,Female,Region 8
5097,2025-02-18T20:22:44,2386.79,78,Male,Region 4
15122,2025-05-24T17:40:38,663.91,54,Male,Region 2
9482,2025-03-31T20:32:37,1834.27,39,Male,Region 8
421,2025-01-05T07:31:12,1324.91,57,Female,Region 8
5112,2025-02-18T17:16:23,782.55,49,Other,Region 6
9434,2025-03-31T21:36:13,416.17,55,Other,Region 6
15022,2025-05-23T13:26:37,1589.92,68,Female,Region 6
6150,2025-02-27T09:59:23,451.6,33,Male,Region 10
6499,2025-03-03T10:45:51,771.5,53,Male,Region 3
11715,2025-04-21T08:23:27,1103.34,57,Other,Region 1
3250,2025-01-31T14:04:40,457.17,58,Other,Region 10
1246,2025-01-12T08:31:33,34.14,78,Female,Region 6
9701,2025-04-02T14:26:19,576.64,76,Other,Region 2
11316,2025-04-18T17:20:53,276.42,62,Female,Region 5
14911,2025-05-21T16:32:16,627.56,29,Male,Region 7
10277,2025-04-07T20:17:31,267.36,43,Female,Region 3
3979,2025-02-08T17:30:44,1024.97,51,Other,Region 2
1670,2025-01-16T17:51:11,1086.73,24,Female,Region 6
11423,2025-04-19T18:03:10,274.45,31,Female,Region 4
12657,2025-04-30T21:14:34,1669.74,18,Female,Region 10
4942,2025-02-17T20:13:04,517.0,17,Male,Region 10
13932,2025-05-11T17:58:21,1725.23,71,Female,Region 9
11211,2025-04-17T19:29:26,1130.6,14,Male,Region 2
9838,2025-04-03T17:24:54,315.88,14,Other,Region 7
13198,2025-05-05T12:58:32,330.54,73,Other,Region 6
1984,2025-01-19T20:19:49,475.37,54,Male,Region 9
13046,2025-05-03T10:46:22,592.52,58,Female,Region 10
9273,2025-03-30T06:09:15,812.95,56,Female,Region 10
12823,2025-05-01T07:23:50,1165.67,70,Other,Region 8
673,2025-01-06T22:27:31,459.18,55,Other,Region 4
5689,2025-02-23T08:38:12,967.75,47,Female,Region 9
8729,2025-03-24T14:33:39,637.12,28,Male,Region 3
7019,2025-03-08T13:34:38,161.83,40,Female,Region 3
10839,2025-04-14T22:05:49,880.02,76,Female,Region 4
6072,2025-02-27T07:42:56,343.0,78,Female,Region 10
1130,2025-01-11T08:59:17,1131.33,71,Female,Region 10
8290,2025-03-20T14:01:41,583.95,23,Female,Region 2
10610,2025-04-11T22:57:26,1369.42,34,Other,Region 3
5591,2025-02-23T14:01:15,477.4,24,Other,Region 8
208,2025-01-02T17:53:35,41.48,48,Other,Region 2
13920,2025-05-11T10:54:32,1881.49,67,Other,Region 4
6883,2025-03-07T18:34:08,403.89,73,Female,Region 2
13474,2025-05-07T16:10:36,833.89,63,Female,Region 9
8032,2025-03-18T10:00:43,333.32,43,Other,Region 7
1730,2025-01-17T07:19:49,2239.39,22,Male,Region 4
7103,2025-03-09T15:37:10,773.96,26,Male,Region 7
5935,2025-02-25T22:14:40,69.5,62,Female,Region 6
10414,2025-04-08T10:54:55,146.4,11,Male,Region 5
14608,2025-05-18T07:46:58,841.14,44,Male,Region 1
13578,2025-05-08T18:54:48,840.01,18,Male,Region 8
7533,2025-03-12T08:27:53,106.74,75,Other,Region 6
11589,2025-04-20T22:55:36,553.07,42,Other,Region 1
2507,2025-01-25T06:28:18,54.62,43,Other,Region 6
7136,2025-03-09T16:36:10,1669.5,67,Other,Region 9
2886,2025-01-27T15:43:38,1207.3,28,Male,Region 4
12023,2025-04-24T07:17:21,1482.61,23,Female,Region 5
8549,2025-03-22T19:02:38,745.51,47,Female,Region 5
10658,2025-04-11T07:37:47,1546.87,61,Female,Region 8
4426,2025-02-11T17:00:31,558.88,68,Female,Region 5
10092,2025-04-05T17:31:41,441.69,21,Other,Region 9
13242,2025-05-05T17:51:21,335.3,71,Male,Region 9
8818,2025-03-25T09:15:18,509.43,76,Female,Region 7
12692,2025-04-30T07:51:39,1015.36,31,Male,Region 6
7922,2025-03-17T10:28:34,1907.82,49,Female,Region 7
7617,2025-03-14T20:16:17,1183.04,19,Male,Region 5
7137,2025-03-09T18:38:12,2343.44,61,Male,Region 6
13529,2025-05-08T12:40:20,821.64,17,Female,Region 8
11978,2025-04-24T15:34:15,606.14,68,Other,Region 1
9708,2025-04-02T15:29:28,969.43,29,Male,Region 3
4398,2025-02-11T13:45:21,1260.06,62,Female,Region 8
5281,2025-02-19T21:58:30,841.69,18,Other,Region 2
13955,2025-05-11T07:42:51,588.12,48,Other,Region 4
4023,2025-02-08T06:18:36,184.23,44,Other,Region 10
13611,2025-05-08T14:09:40,1769.44,63,Male,Region 2
1420,2025-01-14T11:26:23,1677.35,76,Female,Region 1
4570,2025-02-13T10:32:58,924.43,47,Male,Region 4
14445,2025-05-16T11:30:58,1351.44,28,Female,Region 7
7386,2025-03-11T20:47:07,335.47,44,Female,Region 10
3996,2025-02-08T06:55:29,1232.62,21,Other,Region 7
12296,2025-04-27T10:17:22,671.0,44,Other,Region 9
7614,2025-03-14T09:00:06,890.72,21,Female,Region 5
9337,2025-03-30T15:53:52,622.23,40,Female,Region 1
10000,2025-04-05T20:07:19,619.69,68,Other,Region 8
10948,2025-04-14T15:45:30,277.51,12,Male,Region 4
15640,2025-05-30T17:04:13,159.75,21,Male,Region 4
5512,2025-02-22T07:39:04,923.3,21,Male,Region 8
471,2025-01-05T10:02:33,557.73,62,Female,Region 3
8099,2025-03-18T17:10:46,571.98,63,Other,Region 2
13943,2025-05-11T21:07:36,284.66,10,Other,Region 3
5326,2025-02-20T20:22:02,699.94,32,Female,Region 4
2980,2025-01-29T11:35:32,1334.85,73,Female,Region 9
7989,2025-03-18T14:07:23,1400.09,32,Female,Region 5
3476,2025-02-03T09:06:46,1689.64,34,Male,Region 9
5814,2025-02-24T18:56:53,993.78,28,Male,Region 3
13072,2025-05-04T17:55:47,187.84,52,Female,Region 9
4233,2025-02-10T07:26:40,1115.51,72,Male,Region 10
5577,2025-02-23T08:26:29,267.13,35,Female,Region 9
4582,2025-02-13T07:07:09,1022.94,49,Female,Region 4
14424,2025-05-16T08:42:31,1233.08,77,Other,Region 5
9768,2025-04-03T11:04:03,665.53,70,Male,Region 9
11489,2025-04-19T18:14:35,920.65,42,Other,Region 7
14420,2025-05-16T14:04:52,1050.28,46,Other,Region 2
4527,2025-02-13T20:26:32,525.16,49,Female,Region 5
9107,2025-03-28T06:26:35,986.71,61,Other,Region 4
167,2025-01-02T14:52:31,1016.63,29,Other,Region 8
8465,2025-03-22T16:45:00,2177.46,23,Other,Region 10
3131,2025-01-30T11:48:12,928.44,71,Female,Region 2
1403,2025-01-14T11:57:31,1407.44,13,Male,Region 8
3955,2025-02-08T14:13:43,41.45,30,Other,Region 6
11798,2025-04-22T06:34:41,1330.75,34,Other,Region 1
15150,2025-05-24T20:58:42,1223.47,56,Other,Region 10
15210,2025-05-25T14:08:31,546.16,13,Female,Region 7
9097,2025-03-28T14:38:30,1326.43,44,Female,Region 1
12422,2025-04-28T18:31:16,369.46,25,Other,Region 10
3938,2025-02-08T18:31:32,2443.24,26,Other,Region 10
11315,2025-04-18T07:45:24,407.68,11,Female,Region 10
7801,2025-03-16T16:34:05,1223.03,15,Other,Region 7
10583,2025-04-11T17:05:45,898.73,21,Female,Region 1
11663,2025-04-21T09:47:40,1424.52,53,Other,Region 4
8042,2025-03-18T21:03:17,621.91,25,Male,Region 9
7343,2025-03-11T11:02:26,135.5,19,Other,Region 8
12992,2025-05-03T08:12:12,2001.23,70,Other,Region 3
283,2025-01-03T14:26:04,579.81,75,Male,Region 8
1525,2025-01-14T06:25:51,1057.65,49,Female,Region 7
4821,2025-02-15T13:13:14,807.4,48,Male,Region 4
3631,2025-02-04T19:27:50,139.74,58,Other,Region 2
6626,2025-03-05T06:36:08,925.39,12,Male,Region 9
11335,2025-04-18T08:32:38,18.79,65,Male,Region 6
3987,2025-02-08T06:57:33,821.75,31,Female,Region 1
5017,2025-02-17T16:09:47,1512.13,46,Female,Region 2
10879,2025-04-14T18:15:48,239.6,17,Other,Region 9
9529,2025-03-31T16:57:50,1065.84,38,Female,Region 8
6047,2025-02-27T13:26:58,528.9,16,Other,Region 3
7754,2025-03-15T06:37:10,1257.43,16,Male,Region 3
9069,2025-03-27T06:05:32,729.98,35,Male,Region 2
8699,2025-03-23T12:43:45,646.39,65,Female,Region 4
5633,2025-02-23T22:40:15,125.59,76,Other,Region 7
6972,2025-03-07T19:06:43,2386.54,40,Male,Region 7
12222,2025-04-26T09:38:16,1670.56,65,Other,Region 6
9018,2025-03-27T22:42:26,1667.41,55,Female,Region 5
5420,2025-02-21T19:32:35,1184.93,75,Male,Region 2
5765,2025-02-24T20:29:39,2080.77,32,Other,Region 10
11516,2025-04-20T22:46:30,994.1,12,Male,Region 10
7435,2025-03-11T15:03:00,1272.18,38,Other,Region 5
4439,2025-02-12T11:02:00,523.55,62,Female,Region 8
5024,2025-02-17T10:57:06,294.46,10,Other,Region 3
4119,2025-02-09T12:59:56,212.38,78,Female,Region 7
3778,2025-02-06T06:05:13,1152.02,29,Other,Region 6
1977,2025-01-19T11:32:57,1217.7,10,Other,Region 8
11818,2025-04-22T11:38:15,1102.11,71,Other,Region 4
3156,2025-01-30T12:12:53,604.06,21,Male,Region 2
5170,2025-02-19T16:54:53,873.33,56,Other,Region 2
1959,2025-01-18T14:40:36,58.8,29,Male,Region 7
12172,2025-04-26T07:55:59,1057.71,80,Other,Region 5
8780,2025-03-25T08:43:19,432.5,13,Male,Region 4
12488,2025-04-29T09:24:57,434.76,74,Other,Region 6
11308,2025-04-18T14:18:52,913.7,26,Male,Region 8
3034,2025-01-29T14:53:51,278.32,65,Male,Region 7
3139,2025-01-30T14:47:01,290.59,52,Other,Region 7
3546,2025-02-04T20:55:46,1071.8,74,Male,Region 3
12102,2025-04-25T22:46:01,1199.38,33,Other,Region 5
7934,2025-03-17T18:23:02,2203.38,70,Female,Region 3
4531,2025-02-13T09:10:49,771.77,77,Male,Region 6
11872,2025-04-23T09:25:41,577.01,43,Male,Region 5
9660,2025-04-02T07:37:51,171.99,21,Male,Region 2
12456,2025-04-28T16:39:28,634.47,47,Female,Region 10
8596,2025-03-23T19:36:30,1836.73,74,Male,Region 1
9778,2025-04-03T11:48:11,908.67,51,Other,Region 5
4637,2025-02-13T22:18:22,790.56,32,Female,Region 4
1648,2025-01-16T07:22:40,508.05,35,Male,Region 5
13642,2025-05-08T10:30:54,1170.95,22,Male,Region 10
3181,2025-01-30T13:43:36,1812.24,68,Other,Region 3
4854,2025-02-16T18:39:19,670.92,66,Female,Region 1
3728,2025-02-06T10:53:23,491.93,78,Male,Region 8
5913,2025-02-25T06:30:52,558.29,29,Male,Region 3
2940,2025-01-28T14:42:59,784.33,72,Female,Region 9
4953,2025-02-17T10:50:16,548.39,76,Female,Region 6
232,2025-01-03T15:41:19,378.69,13,Female,Region 1
11601,2025-04-20T08:06:35,1146.46,17,Male,Region 4
14811,2025-05-20T07:49:41,664.83,43,Male,Region 3
2074,2025-01-19T07:46:14,1909.5,37,Female,Region 5
4495,2025-02-12T18:38:12,2559.89,15,Female,Region 1
746,2025-01-07T18:22:28,218.58,14,Male,Region 4
894,2025-01-09T08:58:04,185.01,43,Male,Region 8
9067,2025-03-27T20:11:16,1434.81,39,Other,Region 2
4787,2025-02-15T18:41:29,182.15,39,Female,Region 6
11427,2025-04-19T12:47:44,1308.75,67,Other,Region 4
14758,2025-05-20T13:54:23,128.83,69,Male,Region 5
10451,2025-04-09T20:55:18,203.61,78,Female,Region 7
14229,2025-05-13T12:12:09,395.06,75,Male,Region 10
12334,2025-04-27T06:05:19,300.95,38,Other,Region 10
8043,2025-03-18T18:23:20,441.9,33,Male,Region 10
1681,2025-01-16T20:41:26,409.38,18,Female,Region 6
14299,2025-05-14T22:38:53,1048.78,36,Other,Region 5
201,2025-01-02T15:17:48,353.95,76,Other,Region 9
9406,2025-03-30T20:08:48,891.85,39,Other,Region 9
4659,2025-02-14T17:12:47,1260.82,28,Female,Region 6
7691,2025-03-14T19:10:32,911.38,78,Male,Region 9
7844,2025-03-16T12:42:46,1067.0,10,Male,Region 8
7217,2025-03-10T09:09:26,218.66,20,Male,Region 2
5583,2025-02-23T17:41:41,1211.53,57,Female,Region 9
3021,2025-01-29T18:46:30,585.01,42,Male,Region 8
842,2025-01-09T17:16:17,2732.5,26,Male,Region 1
4137,2025-02-09T14:21:20,232.32,37,Female,Region 6
15669,2025-05-31T22:46:24,512.66,19,Female,Region 5
7828,2025-03-16T12:32:21,102.96,51,Female,Region 2
1870,2025-01-18T06:24:47,69.5,77,Female,Region 3
13470,2025-05-07T15:30:18,211.0,49,Male,Region 9
1071,2025-01-11T12:31:44,349.98,15,Male,Region 2
6566,2025-03-04T21:56:47,1111.47,63,Other,Region 4
8057,2025-03-18T06:56:07,228.25,46,Female,Region 5
1214,2025-01-12T21:45:44,1292.48,78,Other,Region 8
9454,2025-03-31T10:48:56,663.83,72,Other,Region 3
10313,2025-04-08T06:31:06,1139.89,26,Male,Region 5
11247,2025-04-17T17:10:30,887.89,70,Male,Region 5
879,2025-01-09T18:31:33,1026.54,37,Female,Region 4
2486,2025-01-24T07:21:42,2136.62,41,Male,Region 3
2445,2025-01-24T21:53:26,1098.51,22,Male,Region 2
13290,2025-05-06T09:18:44,1764.19,48,Male,Region 6
9222,2025-03-29T19:38:58,801.29,35,Other,Region 8
15011,2025-05-23T06:48:24,765.26,25,Other,Region 6
1396,2025-01-14T19:30:04,1440.85,20,Female,Region 2
4067,2025-02-09T09:45:03,338.32,20,Female,Region 9
1941,2025-01-18T21:16:26,2681.08,72,Female,Region 5
9144,2025-03-29T19:46:43,381.12,73,Other,Region 7
12525,2025-04-29T21:10:12,417.2,58,Other,Region 4
6819,2025-03-06T08:39:37,1980.24,58,Other,Region 6
9934,2025-04-04T21:55:45,302.42,22,Female,Region 6
9767,2025-04-03T20:22:44,1028.55,57,Female,Region 8
12956,2025-05-02T06:53:47,409.47,15,Other,Region 4
10133,2025-04-05T16:59:20,516.81,18,Other,Region 7
3698,2025-02-05T15:28:23,604.71,45,Male,Region 7
12709,2025-04-30T22:05:42,184.21,62,Other,Region 4
8562,2025-03-22T16:57:33,1127.56,37,Other,Region 10
14848,2025-05-20T22:59:06,1278.59,72,Male,Region 5
7382,2025-03-11T18:48:49,73.95,40,Female,Region 8
7254,2025-03-10T10:00:18,1426.55,43,Female,Region 2
4872,2025-02-16T15:41:23,2083.02,77,Other,Region 2
14093,2025-05-12T19:57:46,369.81,59,Other,Region 7
9643,2025-04-02T15:05:23,2027.06,61,Other,Region 2
7026,2025-03-08T08:07:25,122.9,23,Female,Region 7
5004,2025-02-17T10:59:49,168.97,11,Male,Region 7
9317,2025-03-30T06:35:29,1869.42,73,Female,Region 2
10175,2025-04-06T21:18:40,569.94,64,Male,Region 7
987,2025-01-10T15:10:44,1093.59,22,Other,Region 4
9989,2025-04-04T07:56:12,558.85,23,Male,Region 9
12126,2025-04-25T19:40:35,836.97,16,Other,Region 1
1626,2025-01-16T06:10:20,254.47,49,Male,Region 2
12497,2025-04-29T18:10:00,561.4,40,Male,Region 2
3405,2025-02-02T11:06:04,555.07,34,Male,Region 9
10249,2025-04-07T17:00:57,2318.93,29,Other,Region 2
3458,2025-02-03T16:53:46,863.78,16,Male,Region 3
4336,2025-02-11T08:57:48,663.46,47,Male,Region 7
10821,2025-04-13T17:50:35,142.48,68,Other,Region 2
1331,2025-01-13T16:22:45,681.01,51,Other,Region 10
2574,2025-01-25T08:35:51,479.6,51,Male,Region 10
3930,2025-02-08T06:46:15,1301.76,14,Other,Region 6
2848,2025-01-27T07:17:57,689.12,23,Female,Region 10
9044,2025-03-27T15:31:33,1188.36,40,Female,Region 7
1230,2025-01-12T08:32:36,2141.32,40,Male,Region 7
2565,2025-01-25T09:45:27,1948.15,71,Male,Region 4
44,2025-01-01T21:44:43,205.4,50,Male,Region 2
6694,2025-03-05T14:42:02,1532.22,23,Other,Region 6
14503,2025-05-16T13:38:00,74.05,78,Male,Region 10
11295,2025-04-18T09:48:29,1827.94,38,Male,Region 7
9730,2025-04-02T16:40:55,117.31,10,Other,Region 2
7700,2025-03-14T10:10:39,70.59,49,Other,Region 3
4772,2025-02-14T08:42:06,52.9,28,Male,Region 6
535,2025-01-05T12:33:38,53.46,27,Female,Region 10
3793,2025-02-07T19:34:26,1374.03,50,Male,Region 5
4721,2025-02-14T20:58:10,292.92,29,Female,Region 6
11583,2025-04-20T09:08:11,24.02,31,Other,Region 5
4633,2025-02-13T06:30:59,1459.92,25,Male,Region 5
11518,2025-04-20T09:41:14,1682.87,31,Other,Region 8
14084,2025-05-12T06:42:48,1233.39,37,Female,Region 5
7439,2025-03-11T12:32:58,586.38,23,Male,Region 6
1167,2025-01-11T15:46:17,246.46,50,Male,Region 1
11263,2025-04-17T19:54:17,382.5,43,Female,Region 8
3825,2025-02-07T13:16:37,902.32,62,Male,Region 3
4335,2025-02-11T21:55:47,705.97,67,Male,Region 6
12908,2025-05-02T08:58:46,612.76,63,Male,Region 5
12964,2025-05-03T13:01:04,1760.55,40,Female,Region 8
10241,2025-04-07T21:32:26,1708.09,71,Female,Region 7
9664,2025-04-02T13:21:35,1454.34,63,Other,Region 4
10833,2025-04-13T18:00:15,1541.06,64,Other,Region 4
13172,2025-05-04T13:09:01,1047.43,40,Other,Region 8
3242,2025-01-31T12:49:15,423.72,42,Other,Region 6
14941,2025-05-22T09:05:28,397.26,57,Other,Region 6
1881,2025-01-18T18:08:32,1448.98,41,Other,Region 3
8923,2025-03-26T20:18:32,105.7,18,Other,Region 7
3684,2025-02-05T21:51:03,463.05,43,Female,Region 8
10611,2025-04-11T21:10:16,2287.19,30,Female,Region 7
2442,2025-01-24T20:13:59,433.09,26,Female,Region 7
4353,2025-02-11T17:56:20,1193.46,51,Other,Region 7
13544,2025-05-08T18:25:46,121.44,57,Female,Region 6
2331,2025-01-23T06:50:14,1695.75,42,Other,Region 7
15637,2025-05-30T18:16:54,1406.82,68,Female,Region 1
978,2025-01-10T08:45:14,283.09,79,Other,Region 2
2719,2025-01-26T10:34:27,354.36,33,Male,Region 2
12987,2025-05-03T11:22:55,1346.39,44,Female,Region 2
5040,2025-02-18T10:23:52,68.16,15,Female,Region 5
15304,2025-05-25T14:54:02,369.81,70,Female,Region 5
12271,2025-04-27T13:28:35,1498.71,56,Other,Region 9
13505,2025-05-07T06:27:35,862.38,44,Female,Region 3
9326,2025-03-30T20:50:20,1210.36,20,Female,Region 3
4729,2025-02-14T12:17:52,1580.59,69,Female,Region 7
7196,2025-03-10T17:50:15,425.67,30,Female,Region 7
2038,2025-01-19T12:44:01,1361.14,40,Female,Region 4
7680,2025-03-14T11:29:07,509.19,25,Other,Region 7
11284,2025-04-17T10:54:13,254.1,38,Female,Region 2
4983,2025-02-17T09:57:14,1245.44,41,Female,Region 10
11465,2025-04-19T11:10:25,769.12,17,Female,Region 3
6595,2025-03-04T12:27:31,764.43,70,Other,Region 10
4461,2025-02-12T16:29:15,847.86,42,Other,Region 4
8200,2025-03-19T07:01:45,1083.8,68,Other,Region 6
8848,2025-03-25T12:23:52,1683.97,57,Male,Region 10
8091,2025-03-18T13:15:53,537.31,67,Male,Region 5
7173,2025-03-09T20:23:22,614.49,80,Male,Region 2
1318,2025-01-13T17:51:06,633.98,59,Other,Region 1
9799,2025-04-03T09:03:01,2371.66,10,Other,Region 6
15163,2025-05-24T15:08:24,745.6,72,Other,Region 5
7079,2025-03-09T12:49:23,902.1,45,Other,Region 7
12035,2025-04-24T16:45:29,73.76,61,Other,Region 7
14668,2025-05-19T13:10:28,1349.74,48,Other,Region 8
15686,2025-05-31T15:38:50,431.87,47,Other,Region 8
4103,2025-02-09T20:08:30,889.03,10,Other,Region 8
424,2025-01-05T20:48:31,186.81,29,Other,Region 5
1497,2025-01-14T19:10:04,291.93,38,Male,Region 2
15436,2025-05-27T12:04:23,394.47,72,Female,Region 5
11048,2025-04-16T13:48:22,728.63,64,Female,Region 4
13697,2025-05-09T21:09:56,364.74,36,Female,Region 2
14099,2025-05-12T07:21:26,579.88,27,Other,Region 3
9425,2025-03-31T16:53:03,1321.97,76,Other,Region 3
9620,2025-04-01T15:50:03,154.62,13,Male,Region 7
340,2025-01-04T06:57:41,186.08,26,Female,Region 7
12530,2025-04-29T13:35:39,194.84,21,Female,Region 2
11015,2025-04-15T17:49:15,1284.59,38,Female,Region 2
13459,2025-05-07T12:51:05,1637.1,23,Other,Region 8
4416,2025-02-11T18:55:24,98.29,62,Female,Region 1
9442,2025-03-31T16:43:03,1319.9,39,Other,Region 1
14768,2025-05-20T15:12:06,1708.64,46,Male,Region 10
12503,2025-04-29T18:27:42,655.25,71,Male,Region 9
12391,2025-04-28T10:44:25,834.68,11,Other,Region 3
2871,2025-01-27T22:10:45,229.86,62,Female,Region 2
7709,2025-03-15T18:50:05,893.25,20,Male,Region 2
8503,2025-03-22T14:29:05,521.25,78,Male,Region 1
10675,2025-04-12T11:31:55,1606.33,74,Other,Region 3
7246,2025-03-10T09:59:39,1587.07,36,Other,Region 9
15709,2025-05-31T15:13:11,1803.88,55,Female,Region 3
2974,2025-01-29T17:18:49,1111.42,25,Other,Region 9
9591,2025-04-01T16:39:57,969.95,70,Male,Region 9
7142,2025-03-09T11:09:38,407.46,12,Female,Region 5
10401,2025-04-08T09:44:07,373.72,20,Other,Region 7
13341,2025-05-06T20:00:21,843.64,34,Other,Region 9
14528,2025-05-16T07:27:26,1194.91,58,Female,Region 8
1495,2025-01-14T09:16:34,580.16,61,Other,Region 3
7701,2025-03-14T14:54:48,678.09,23,Female,Region 5
5701,2025-02-23T10:24:11,173.4,21,Female,Region 4
6691,2025-03-05T18:11:59,307.12,14,Male,Region 1
5461,2025-02-22T10:54:11,2357.37,36,Female,Region 2
5261,2025-02-19T15:08:12,491.32,24,Other,Region 8
10980,2025-04-15T16:53:23,663.72,49,Other,Region 7
1714,2025-01-16T14:49:51,1353.98,42,Male,Region 2
14054,2025-05-12T06:18:03,2179.49,39,Male,Region 6
2635,2025-01-25T21:39:51,1579.5,29,Other,Region 5
5404,2025-02-21T17:27:44,408.99,68,Other,Region 5
6745,2025-03-06T12:09:09,1181.63,39,Male,Region 3
11366,2025-04-18T14:59:16,1556.87,31,Male,Region 10
8118,2025-03-19T19:37:05,880.34,23,Female,Region 1
4723,2025-02-14T09:02:15,854.96,56,Male,Region 2
10856,2025-04-14T13:14:36,562.63,32,Other,Region 2
6562,2025-03-04T11:13:40,440.98,78,Other,Region 2
